name,carbon_2007,latitude,energy_2000,country,parentcomp_id,carbon_2000,carbon_nextdecade,intensity_2007,company_id,plant_id,longitude,intensity_nextdecade,city_name,energy_2007,energy_nextdecade,intensity_2000,state,state_code,is_renewable,intensity_category,carbon_change_2000_2007,carbon_change_2007_future,energy_change_2000_2007,energy_change_2007_future,carbon_growing,carbon_declining,is_high_emitter,is_clean_plant,size_category,region,intensity_category_low,intensity_category_medium,intensity_category_unknown,size_category_medium,size_category_small,size_category_zero,state_Australian CapitalTerritory,state_AustralianCapital Territory,state_AustralianCapitalTerritory,state_New SouthWales,state_NewSouthWales,state_NorthernTerritory,state_Queensland,state_SouthAustralia,state_Tasmania,state_Victoria,state_WesternAustralia,region_Queensland,region_Tasmania,region_Victoria,company_plants_count,parent_plants_count
BROOME EDL,0.0,-17.96,0.0,Australia,Unknown,0.0,19992.0996,0.0,ENERGYDEVELOPMENTS LTD(EDL),5942,122.23,713.3005,Broome,0.0,56055.1914,0.0,WesternAustralia,WesternAustralia,1,unknown,0.0,19992.0996,0.0,56055.1914,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6,382
BROWN HILL,0.0,-33.4,0.0,Australia,AUSTRALIAN GASLIGHT,0.0,0.0,0.0,AGILITY ASSETMANAGEMENT,5959,138.8833,0.0,Hallett,0.0,114353.5,0.0,SouthAustralia,SouthAustralia,1,unknown,0.0,0.0,0.0,114353.5,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,3
BROWNS PLAINSLANDFILL,939.8487,-27.65,1841.158,Australia,Unknown,839.6091,939.8487,981.3362,ENERGYDEVELOPMENTSLTD(EDL),5968,153.0333,981.3362,BrownsPlains,1915.447,1915.447,912.0446,Queensland,QLD,0,medium,100.2396,0.0,74.28899999999999,0.0,1,0,1,0,medium,Queensland,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,382
BULWER ISLANDREFINERY,23609.17725,-27.43333,60647.79775,Australia,ATCOLTD,15880.16725,35315.901,1349.175,ATCOPOWERAUSTRALIA,6234,153.1167,1349.175,Pinkenba,82974.3125,82974.3125,1257.7111,Queensland,QLD,0,medium,7729.01,11706.723749999997,22326.514750000002,0.0,1,0,1,0,medium,Queensland,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,2
BURDEKIN DAM,0.0,-20.1,0.0,Australia,Unknown,0.0,0.0,0.0,SUNWATER,6275,146.2667,0.0,ChartersTowers,0.0,58220.9609,0.0,Queensland,QLD,1,unknown,0.0,0.0,0.0,58220.9609,0,0,0,1,zero,Queensland,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,382
BURNIE MILL,23609.17725,-41.06,60647.79775,Australia,Unknown,15880.16725,35315.901,4093.886,AUSTRALIAN PAPERLTD,6362,145.91,4093.886,Burnie,61900.3086,61900.3086,3808.9939,Tasmania,TAS,0,high,7729.01,11706.723749999997,1252.5108499999988,0.0,1,0,1,0,medium,Tasmania,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5,382
BURRENDONG,0.0,-32.25,30520.6699,Australia,AGL ENERGYLTD,0.0,0.0,0.0,AGLENERGYLTD,6375,148.6,0.0,Dubbo,28234.2402,28234.2402,0.0,NewSouthWales,NewSouthWales,1,unknown,0.0,0.0,-2286.4297000000006,0.0,0,0,0,1,medium,Other,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,13
BURRINJUCK,0.0,-34.83333,22732.6406,Australia,Unknown,0.0,0.0,0.0,ERARINGENERGY,6377,148.9167,0.0,Yass,52184.6719,52184.6719,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,29452.031300000002,0.0,0,0,0,1,medium,Other,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7,382
CAIRN CURRANRESERVOIR,0.0,-36.98333,4209.748,Australia,AGL ENERGYLTD,0.0,0.0,0.0,AGLENERGYLTD,6630,144.0833,0.0,Maldon,3894.3779,3894.3779,0.0,Victoria,VIC,1,unknown,0.0,0.0,-315.37009999999964,0.0,0,0,0,1,medium,Victoria,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,5,13
CALLIDE,23609.17725,-24.42,60647.79775,Australia,Unknown,15880.16725,35315.901,2886.5681,CSENERGY CORPLTD,6749,150.5,2886.5681,Biloela,102063.5887,192756.11575000003,2692.719,Queensland,QLD,0,high,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Queensland,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,382
CALLIDEC,23609.17725,-27.46,0.0,Australia,AIG/ONTARIOTEACHERS'PENSION,0.0,35315.901,2880.0959,INTERGEN (AUSTRALIA)PTYLTD,6750,153.02,2880.0959,Brisbane,102063.5887,192756.11575000003,0.0,Queensland,QLD,0,high,23609.17725,11706.723749999997,102063.5887,90692.52705000003,1,0,1,0,large,Queensland,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,2
CAMOOWEAL,339.0756,-19.91667,306.4399,Australia,Unknown,293.7621,339.0756,2044.996,ERGON ENERGY CORPLTD,6839,138.1167,2044.996,Camooweal,331.6149,331.6149,1917.2581,Queensland,QLD,0,high,45.31350000000003,0.0,25.174999999999955,0.0,1,0,0,0,small,Queensland,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,14,382
CAMPBELLTOWN,0.0,-34.06,0.0,Australia,AGL ENERGYLTD,0.0,35315.901,0.0,AGL ENERGYLTD,6859,150.81,1185.124,Campbelltown,0.0,192756.11575000003,0.0,New SouthWales,New SouthWales,1,unknown,0.0,35315.901,0.0,192756.11575000003,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,13
CANUNDA,0.0,-37.7,0.0,Australia,Unknown,0.0,0.0,0.0,INTERNATIONAL POWERAUSTRALIA,7007,140.45,0.0,Tantanoola,74088.1562,74088.1562,0.0,SouthAustralia,SouthAustralia,1,unknown,0.0,0.0,74088.1562,0.0,0,0,0,1,medium,Other,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,382
CAPE BARRENISLAND,84.2144,-40.38334,73.7677,Australia,Unknown,79.7129,84.2144,1905.59,CAPEBARREN ISLANDERSCOMMUN,7037,148.0167,1905.59,Cape BarrenIsland,88.3867,88.3867,2161.188,Tasmania,TAS,0,high,4.501499999999993,0.0,14.619,0.0,1,0,0,0,small,Tasmania,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,382
CAPELAMBERT,23609.17725,-20.58,60647.79775,Australia,Unknown,15880.16725,35315.901,1511.406,ROBE RIVER IRONASSOCIATES,7046,117.17,1511.406,CapeLambert,102063.5887,129437.7969,1407.892,WesternAustralia,WesternAustralia,0,high,7729.01,11706.723749999997,41415.790949999995,27374.20820000001,1,0,1,0,large,Other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
CARLTON 60L,0.0,-36.26667,0.0,Australia,Unknown,0.0,0.0,0.0,GREEN BUILDINGPARTNERSHIP,7177,143.35,0.0,Carlton,12.0389,12.0389,0.0,Victoria,VIC,1,unknown,0.0,0.0,12.0389,0.0,0,0,0,1,small,Victoria,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
CARNARVON,10613.5596,-24.89,13137.29,Australia,Unknown,10843.8496,10613.5596,1787.095,WESTERNPOWER,7193,113.68,1787.095,Carnarvon,11878.0098,11878.0098,1650.85,WesternAustralia,WesternAustralia,0,high,-230.28999999999905,0.0,-1259.280200000001,0.0,0,1,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20,382
CARNARVON FULLARTON,0.0,-24.89,0.0,Australia,Unknown,0.0,0.0,0.0,LEXFULLARTON,7194,113.68,0.0,Carnarvon,19.2623,19.2623,0.0,WesternAustralia,WesternAustralia,1,unknown,0.0,0.0,19.2623,0.0,0,0,0,1,small,Other,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
CARNARVON SOLAR,0.0,-24.89,0.0,Australia,Unknown,0.0,0.0,0.0,CARNARVONSOLAR,7195,113.68,0.0,Carnarvon,421.3622,421.3622,0.0,WesternAustralia,WesternAustralia,1,unknown,0.0,0.0,421.3622,0.0,0,0,0,1,small,Other,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
CARNAVON ENGEN,0.0,-24.86667,0.0,Australia,WESFARMERS,0.0,9131.1221,0.0,ENERGYGENERATION(ENGEN),7196,113.6333,1487.8521,Carnavon,0.0,12274.2402,0.0,WesternAustralia,WesternAustralia,1,unknown,0.0,9131.1221,0.0,12274.2402,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,11
CATHEDRAL ROCKS,0.0,-34.73333,0.0,Australia,ACCIONASA,0.0,0.0,0.0,ACCIONASA,7464,135.8667,0.0,PortLincoln,102063.5887,106300.3984,0.0,SouthAustralia,SouthAustralia,1,unknown,0.0,0.0,102063.5887,4236.8097000000125,0,0,0,1,large,Other,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1
CENTAURI-1,0.0,-29.25,0.0,Australia,Unknown,0.0,35315.901,0.0,ENEABBA GASLTD,7606,114.9333,1242.349,Dongara,0.0,150203.0938,0.0,WesternAustralia,WesternAustralia,1,unknown,0.0,35315.901,0.0,150203.0938,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
CENTRAL NORSEMANMINE,4085.4551,-32.2,2885.0259,Australia,Unknown,2290.3711,4085.4551,1627.202,CONTRACT POWER MGMTAUSTRALIA,7639,121.7667,1627.202,Norseman,5021.4492,5021.4492,1587.765,WesternAustralia,WesternAustralia,0,high,1795.0840000000003,0.0,2136.4233,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
CENTREPOINTCOMPLEX,995.1842,-33.87,909.1617,Australia,Unknown,906.1324,995.1842,2139.051,AMP CENTREPOINTTOWER,7665,151.21,2139.051,Sydney,930.4916,930.4916,1993.3361,New SouthWales,New SouthWales,0,high,89.05180000000007,0.0,21.329899999999952,0.0,1,0,1,0,small,Other,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
CERVANTES,0.0,-31.96,0.0,Australia,Unknown,0.0,0.0,0.0,GRIFFIN HOLDINGS PTYLTD,7764,115.84,0.0,Perth,0.0,64424.4883,0.0,WesternAustralia,WesternAustralia,1,unknown,0.0,0.0,0.0,64424.4883,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
CHALLICUMHILLS,0.0,-37.36666,0.0,Australia,IFM RENEWABLEENERGY PTYLTD,0.0,0.0,0.0,PACIFICHYDROLTD,7840,143.1667,0.0,Buangor,84073.9609,84073.9609,0.0,Victoria,VIC,1,unknown,0.0,0.0,84073.9609,0.0,0,0,0,1,medium,Victoria,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10,3
CHANNELISLAND,23609.17725,-12.43,60647.79775,Australia,Unknown,15880.16725,35315.901,1198.031,POWER AND WATERCORP,7958,130.85,1198.031,Darwin,102063.5887,192756.11575000003,1123.694,NorthernTerritory,NorthernTerritory,0,medium,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Other,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,14,382
CHARLEVILLEERGON,1347.469,-26.4,1530.108,Australia,Unknown,1281.271,1347.469,1801.6591,ERGON ENERGY CORPLTD,8011,146.25,1801.6591,Charleville,1495.809,1495.809,1674.746,Queensland,QLD,0,high,66.19800000000009,0.0,-34.29899999999998,0.0,1,0,1,0,medium,Queensland,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,14,382
CHICHESTERDAM,0.0,-32.41667,231.5361,Australia,Unknown,0.0,0.0,0.0,DELTAELECTRICITY,8330,151.7667,0.0,Dungog,214.1908,214.1908,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,-17.34530000000001,0.0,0,0,0,1,small,Other,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6,382
CLAYTONLANDFILL,9469.292,-24.93333,20489.8105,Australia,Unknown,8527.8467,9469.292,895.9231,ENERGY DEVELOPMENTS LTD(EDL),8850,152.3667,895.9231,Clayton,21138.6309,21138.6309,832.3988,Victoria,VIC,0,medium,941.4452999999994,0.0,648.8204000000005,0.0,1,0,1,0,medium,Victoria,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,13,382
CLEMENTSGAP,0.0,-33.18333,0.0,Australia,IFM RENEWABLEENERGY PTYLTD,0.0,0.0,0.0,PACIFICHYDROLTD,8870,138.0167,0.0,PortPirie,0.0,93093.3906,0.0,SouthAustralia,SouthAustralia,1,unknown,0.0,0.0,0.0,93093.3906,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10,3
CLEVELAND BAYWWTP,117.2889,-19.26,198.6856,Australia,Unknown,98.5875,117.2889,1065.233,STANWELL CORPLTD,8878,146.78,1065.233,Townsville,220.2128,220.2128,992.3973,Queensland,QLD,0,medium,18.701399999999992,0.0,21.527199999999993,0.0,1,0,0,0,small,Queensland,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,10,382
CLONCURRY,4.3798,-20.7,3.504,Australia,Unknown,4.8923,4.3798,2499.8779,ERGONENERGY CORPLTD,8911,140.5,2499.8779,Cloncurry,3.504,3.504,2792.408,Queensland,QLD,0,high,-0.5124999999999993,0.0,0.0,0.0,0,1,0,0,small,Queensland,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,5,382
CLOVERVICTORIA,0.0,-36.8,60647.79775,Australia,AGL ENERGYLTD,0.0,0.0,0.0,AGLENERGYLTD,8928,147.2167,0.0,Bogong,56468.4883,56468.4883,0.0,Victoria,VIC,1,unknown,0.0,0.0,-4179.309450000001,0.0,0,0,0,1,medium,Victoria,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,5,13
CLYDEREFINERY,23609.17725,-33.83333,57039.0703,Australia,Unknown,15880.16725,24498.9199,862.9735,SHELLGROUP,8937,151.0167,862.9735,Granville,56777.9102,56777.9102,800.6984,New SouthWales,New SouthWales,0,medium,7729.01,889.7426500000001,-261.16010000000097,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,382
COBAR,0.0,-31.5,0.0,Australia,ERMGROUP/BABCOCK&amp;BROWN,0.0,35315.901,0.0,NEWGEN POWER PTYLTD,8968,145.8167,1275.276,Cobar,0.0,103689.7969,0.0,New SouthWales,New SouthWales,1,unknown,0.0,35315.901,0.0,103689.7969,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,3
COBURG PLANT,5912.0322,-37.75,6453.8408,Australia,Unknown,5601.2598,5912.0322,1868.308,EASTMAN KODAKCO,8971,144.9667,1868.308,Coburg,6328.7539,6328.7539,1735.791,Victoria,VIC,0,high,310.77239999999983,0.0,-125.08690000000024,0.0,1,0,1,0,medium,Victoria,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
COCKBURN-1,23609.17725,-32.25,0.0,Australia,Unknown,0.0,35315.901,1105.4139,VERVEENERGY,8983,115.77,1105.4139,Kwinana,102063.5887,192756.11575000003,0.0,WesternAustralia,WesternAustralia,0,medium,23609.17725,11706.723749999997,102063.5887,90692.52705000003,1,0,1,0,large,Other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10,382
COCKBURN-2,0.0,-32.25,0.0,Australia,ERMGROUP/BABCOCK&amp;BROWN,0.0,35315.901,0.0,NEWGEN POWER PTYLTD,8984,115.77,743.9502,Kwinana,0.0,192756.11575000003,0.0,WesternAustralia,WesternAustralia,1,unknown,0.0,35315.901,0.0,192756.11575000003,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,3
CODRINGTON,0.0,-38.4,0.0,Australia,IFMRENEWABLE ENERGYPTYLTD,0.0,0.0,0.0,PACIFICHYDROLTD,8995,142.2333,0.0,PortFairy,29313.1504,29313.1504,0.0,Victoria,VIC,1,unknown,0.0,0.0,29313.1504,0.0,0,0,0,1,medium,Victoria,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10,2
COEN,201.4892,-13.93333,147.454,Australia,Unknown,150.3224,201.4892,2145.1001,ERGON ENERGY CORPLTD,8999,143.2,2145.1001,Coen,187.8599,187.8599,2038.906,Queensland,QLD,0,high,51.16680000000002,0.0,40.4059,0.0,1,0,0,0,small,Queensland,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,14,382
COLLIEVERVE,23609.17725,-33.36,60647.79775,Australia,Unknown,15880.16725,35315.901,3117.2759,TRANSFIELD SERVICES PTYLTD,9088,116.15,3117.2759,Collie,102063.5887,192756.11575000003,2922.002,WesternAustralia,WesternAustralia,0,high,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,382
COLLINSVILLE,23609.17725,-20.55,60647.79775,Australia,Unknown,15880.16725,35315.901,3303.167,TRANSFIELD SERVICESPTYLTD,9092,147.85,3303.167,Collinsville,102063.5887,192756.11575000003,3076.7029,Queensland,QLD,0,high,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Queensland,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,382
CONDONGMILL,0.0,-28.33,6469.0981,Australia,Unknown,0.0,0.0,0.0,NSWSUGAR MILLINGCOOPERATIVE,9239,153.4,0.0,Murwillumbah,6605.1382,77374.4688,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,136.04010000000017,70769.3306,0,0,0,1,medium,Other,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,382
COOBER PEDY,0.0,-29.01667,236.616,Australia,Unknown,0.0,0.0,0.0,ETSAUTILITIES,9308,134.7167,0.0,CooberPedy,241.5919,241.5919,0.0,SouthAustralia,SouthAustralia,1,unknown,0.0,0.0,4.975899999999996,0.0,0,0,0,1,small,Other,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,382
COOMINYAPLANT,1502.99,-27.38333,1382.0229,Australia,Unknown,1337.296,1502.99,2073.1069,AFCABATTOIRS PTYLTD,9320,152.5,2073.1069,Coominya,1449.988,1449.988,1935.2729,Queensland,QLD,0,high,165.69399999999996,0.0,67.96510000000012,0.0,1,0,1,0,medium,Queensland,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,382
COPETONINVERELL,0.0,-29.77,50516.9805,Australia,AGL ENERGYLTD,0.0,0.0,0.0,AGLHYDRO,9340,151.11,0.0,Inverell,46732.5391,46732.5391,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,-3784.441399999996,0.0,0,0,0,1,medium,Other,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,13
CORIOLANDFILL,939.8486,-38.08333,1911.771,Australia,Unknown,870.5668,939.8486,981.3362,ENERGY DEVELOPMENTS LTD(EDL),9387,144.3833,981.3362,Corio,1915.447,1915.447,910.7441,Victoria,VIC,0,medium,69.28180000000009,0.0,3.675999999999931,0.0,1,0,1,0,medium,Victoria,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,13,382
CORIOREFINERY,23609.17725,-38.14,60647.79775,Australia,Unknown,15880.16725,35315.901,820.6881,SHELLGROUP,9388,144.32,820.6881,Geelong,102063.5887,192756.11575000003,761.8219,Victoria,VIC,0,medium,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Victoria,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,382
COROWA,0.0,-36.03333,0.0,Australia,Unknown,0.0,1147.105,0.0,ENERGYAUSTRALIA,9447,146.3833,798.3642,Corowa,0.0,2873.6389,0.0,New SouthWales,New SouthWales,1,unknown,0.0,1147.105,0.0,2873.6389,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,382
