holdercnt,legal_area,grantyear,grantmonth,grantday,grantdayofweek,grantquarter,startyear,startmonth,startday,startdayofweek,startquarter,endyear,endmonth,endday,enddayofweek,endquarter,is_live,type_COAL MINING LEASE,type_EXPLORATION LICENCE,survstatus_SURVEYED,survstatus_UNSURVEYED,fmt_tenid_freq
1.0,70.0,2005,11,29,1,4,2004,12,2,3,4,2026,11,28,5,4,1,0,1,0,1,0.0002
1.0,52.0,2005,11,29,1,4,2005,1,28,4,1,2026,11,28,5,4,1,0,1,0,1,0.0002
2.0,33.0,2006,1,25,2,1,2005,3,24,3,1,2027,1,24,6,1,1,0,1,0,1,0.0002
2.0,2.0,2006,7,17,0,3,2005,6,13,0,2,2026,7,16,3,3,1,0,1,0,1,0.0002
1.0,9.0,2006,12,22,4,4,2006,3,23,3,1,2026,12,21,0,4,1,0,1,0,1,0.0002
1.0,8.0,2006,12,22,4,4,2006,3,23,3,1,2026,12,21,0,4,1,0,1,0,1,0.0002
1.0,14.0,2007,3,30,4,1,2006,3,27,0,1,2027,3,29,0,1,1,0,1,0,1,0.0002
1.0,8.0,2007,9,13,3,3,2006,3,27,0,1,2027,9,12,6,3,1,0,1,0,1,0.0002
6.0,49.0,2009,7,6,0,3,2006,6,9,4,2,2027,7,5,0,3,1,0,1,0,1,0.0002
1.0,15.0,2007,10,8,0,4,2006,9,18,0,3,2027,10,7,3,4,1,0,1,0,1,0.0002
1.0,14.0,2007,8,8,2,3,2006,11,23,3,4,2027,8,7,5,3,1,0,1,0,1,0.0002
5.0,24.0,2008,1,18,4,1,2007,1,17,2,1,2028,1,17,0,1,1,0,1,0,1,0.0002
5.0,13.0,2008,1,18,4,1,2007,1,17,2,1,2028,1,17,0,1,1,0,1,0,1,0.0002
2.0,13.0,2009,10,23,4,4,2007,7,27,4,3,2027,10,22,4,4,1,0,1,0,1,0.0002
1.0,25.0,2008,11,21,4,4,2008,2,22,4,1,2026,11,20,4,4,1,0,1,0,1,0.0002
1.0,4.0,2010,2,23,1,1,2009,4,7,1,2,2028,2,22,1,1,1,0,1,0,1,0.0002
1.0,2.0,2010,2,23,1,1,2009,4,28,1,2,2028,2,22,1,1,1,0,1,0,1,0.0002
1.0,11.0,2011,12,16,4,4,2009,5,6,2,2,2027,12,15,2,4,1,0,1,0,1,0.0002
1.0,8.0,2010,8,13,4,3,2009,6,25,3,2,2026,8,12,2,3,1,0,1,0,1,0.0002
1.0,5.0,2013,7,30,1,3,2009,8,26,2,3,2027,7,29,3,3,1,0,1,0,1,0.0002
1.0,1.0,2013,7,30,1,3,2009,8,28,4,3,2027,7,29,3,3,1,0,1,0,1,0.0002
1.0,10.0,2011,6,29,2,2,2009,9,21,0,3,2027,6,28,0,2,1,0,1,0,1,0.0002
1.0,3.0,2010,8,2,0,3,2009,11,2,0,4,2026,8,1,5,3,1,0,1,0,1,0.0002
2.0,7.0,2020,2,24,0,1,2009,12,4,4,4,2030,2,23,5,1,1,0,1,0,1,0.0002
5.0,7.0,2013,4,19,4,2,2010,4,13,1,2,2027,4,18,6,2,1,0,1,0,1,0.0002
1.0,8.0,2011,6,15,2,2,2010,8,6,4,3,2027,6,14,0,2,1,0,1,0,1,0.0002
1.0,1.0,2011,7,27,2,3,2010,10,28,3,4,2027,7,26,0,3,1,0,1,0,1,0.0002
1.0,7.0,2015,12,3,3,4,2011,9,6,1,3,2027,12,2,3,4,1,0,1,0,1,0.0002
1.0,7.0,2013,6,11,1,2,2011,9,9,4,3,2027,6,10,3,2,1,0,1,0,1,0.0002
2.0,24.0,2013,8,12,0,3,2012,1,13,4,1,2027,8,11,2,3,1,0,1,0,1,0.0002
1.0,31.0,2018,1,19,4,1,2012,4,4,2,2,2028,1,18,1,1,1,0,1,0,1,0.0002
1.0,3.0,2018,1,19,4,1,2012,4,4,2,2,2028,1,18,1,1,1,0,1,0,1,0.0002
1.0,20.0,2018,1,19,4,1,2012,4,4,2,2,2028,1,18,1,1,1,0,1,0,1,0.0002
1.0,3.0,2015,9,4,4,3,2012,4,27,4,2,2027,9,3,4,3,1,0,1,0,1,0.0002
1.0,7.0,2014,11,12,2,4,2013,7,1,0,3,2026,11,11,2,4,1,0,1,0,1,0.0002
1.0,8.0,2015,3,4,2,1,2013,10,9,2,4,2027,3,3,2,1,1,0,1,0,1,0.0002
1.0,2.0,2015,5,22,4,2,2013,11,12,1,4,2027,5,21,4,2,1,0,1,0,1,0.0002
1.0,1.0,2015,5,22,4,2,2013,11,13,2,4,2027,5,21,4,2,1,0,1,0,1,0.0002
1.0,1.0,2015,5,22,4,2,2013,11,14,3,4,2027,5,21,4,2,1,0,1,0,1,0.0002
1.0,10.0,2018,3,26,0,1,2014,3,10,0,1,2028,3,25,5,1,1,0,1,0,1,0.0002
1.0,8.0,2015,6,22,0,2,2014,7,1,1,3,2027,6,21,0,2,1,0,1,0,1,0.0002
1.0,2.0,2015,9,29,1,3,2014,8,28,3,3,2027,9,28,1,3,1,0,1,0,1,0.0002
1.0,7.0,2019,9,5,3,3,2014,9,26,4,3,2029,9,4,1,3,1,0,1,0,1,0.0002
1.0,11.0,2016,5,30,0,2,2014,11,12,2,4,2026,5,29,4,2,1,0,1,0,1,0.0002
1.0,14.0,2017,6,7,2,2,2014,11,25,1,4,2027,6,6,6,2,1,0,1,0,1,0.0002
1.0,4.0,2015,8,6,3,3,2014,12,10,2,4,2027,8,5,3,3,1,0,1,0,1,0.0002
1.0,2.0,2018,1,30,1,1,2015,4,15,2,2,2028,1,29,5,1,1,0,1,0,1,0.0002
1.0,1.0,2015,12,2,2,4,2015,4,15,2,2,2027,12,1,2,4,1,0,1,0,1,0.0002
1.0,1.0,2016,1,14,3,1,2015,5,6,2,2,2028,1,13,3,1,1,0,1,0,1,0.0002
1.0,3.0,2021,7,5,0,3,2015,6,9,1,2,2026,7,4,5,3,1,0,1,0,1,0.0002
1.0,7.0,2020,6,3,2,2,2015,6,9,1,2,2030,6,2,6,2,1,0,1,0,1,0.0002
1.0,13.0,2017,11,16,3,4,2015,6,18,3,2,2027,11,15,0,4,1,0,1,0,1,0.0002
1.0,11.0,2016,2,10,2,1,2015,6,24,2,2,2028,2,9,2,1,1,0,1,0,1,0.0002
2.0,12.0,2022,10,26,2,4,2015,8,19,2,3,2027,10,25,0,4,1,0,1,0,1,0.0002
1.0,13.0,2016,7,4,0,3,2015,9,29,1,3,2026,7,3,4,3,1,0,1,0,1,0.0002
1.0,7.0,2017,11,7,1,4,2015,10,29,3,4,2027,11,6,5,4,1,0,1,0,1,0.0002
1.0,11.0,2016,5,30,0,2,2015,11,6,4,4,2026,5,29,4,2,1,0,1,0,1,0.0002
1.0,39.0,2020,4,6,0,2,2015,12,9,2,4,2030,4,5,4,2,1,0,1,0,1,0.0002
1.0,2.0,2016,8,25,3,3,2015,12,23,2,4,2026,8,24,0,3,1,0,1,0,1,0.0002
1.0,7.0,2016,11,23,2,4,2016,1,29,4,1,2026,11,22,6,4,1,0,1,0,1,0.0002
1.0,1.0,2016,11,10,3,4,2016,2,19,4,1,2026,11,9,0,4,1,0,1,0,1,0.0002
1.0,8.0,2017,9,28,3,3,2016,3,31,3,1,2027,9,27,0,3,1,0,1,0,1,0.0002
1.0,120.0,2018,11,21,2,4,2016,4,7,3,2,2028,11,20,0,4,1,0,1,0,1,0.0002
1.0,1.0,2017,4,4,1,2,2016,5,24,1,2,2027,4,3,5,2,1,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2016,7,6,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2019,6,7,4,2,2016,7,26,1,3,2029,6,6,2,2,1,0,1,0,1,0.0002
1.0,2.0,2018,4,4,2,2,2016,10,3,0,4,2028,4,3,0,2,1,0,1,0,1,0.0002
1.0,3.0,2018,11,16,4,4,2016,11,14,0,4,2028,11,15,2,4,1,0,1,0,1,0.0002
1.0,36.0,2018,7,18,2,3,2016,11,24,3,4,2028,7,17,0,3,1,0,1,0,1,0.0002
1.0,8.0,2017,10,18,2,4,2016,12,1,3,4,2027,10,17,6,4,1,0,1,0,1,0.0002
1.0,5.0,2017,9,4,0,3,2017,1,23,0,1,2027,9,3,4,3,1,0,1,0,1,0.0002
1.0,1.0,2017,12,8,4,4,2017,2,2,3,1,2027,12,7,1,4,1,0,1,0,1,0.0002
1.0,14.0,2018,7,19,3,3,2017,3,13,0,1,2028,7,18,1,3,1,0,1,0,1,0.0002
1.0,2.0,2018,7,5,3,3,2017,8,1,1,3,2028,7,4,1,3,1,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2017,8,18,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,14.0,2018,5,15,1,2,2017,9,26,1,3,2028,5,14,6,2,1,0,1,0,1,0.0002
1.0,10.0,2018,12,3,0,4,2017,9,27,2,3,2028,12,2,5,4,1,0,1,0,1,0.0002
1.0,28.0,2019,3,12,1,1,2017,9,27,2,3,2029,3,11,6,1,1,0,1,0,1,0.0002
1.0,25.0,2019,3,12,1,1,2017,9,27,2,3,2029,3,11,6,1,1,0,1,0,1,0.0002
1.0,2.0,2019,8,30,4,3,2017,12,6,2,4,2029,8,29,2,3,1,0,1,0,1,0.0002
1.0,1.0,2019,9,24,1,3,2018,4,6,4,2,2029,9,23,6,3,1,0,1,0,1,0.0002
1.0,4.0,2019,8,9,4,3,2018,5,8,1,2,2029,8,8,2,3,1,0,1,0,1,0.0002
1.0,3.0,2019,6,12,2,2,2018,5,17,3,2,2029,6,11,0,2,1,0,1,0,1,0.0002
1.0,12.0,2019,10,18,4,4,2018,5,17,3,2,2029,10,17,2,4,1,0,1,0,1,0.0002
1.0,12.0,2019,10,9,2,4,2018,5,17,3,2,2029,10,8,0,4,1,0,1,0,1,0.0002
1.0,4.0,2019,8,22,3,3,2018,5,17,3,2,2029,8,21,1,3,1,0,1,0,1,0.0002
1.0,22.0,2019,12,13,4,4,2018,5,28,0,2,2029,12,12,2,4,1,0,1,0,1,0.0002
1.0,10.0,2020,5,29,4,2,2018,6,29,4,2,2030,5,28,1,2,1,0,1,0,1,0.0002
1.0,2.0,2020,6,3,2,2,2018,10,25,3,4,2030,6,2,6,2,1,0,1,0,1,0.0002
1.0,4.0,2019,7,4,3,3,2018,11,6,1,4,2029,7,3,1,3,1,0,1,0,1,0.0002
1.0,8.0,2023,2,15,2,1,2018,11,16,4,4,2028,2,14,0,1,1,0,1,0,1,0.0002
1.0,9.0,2020,4,6,0,2,2019,2,11,0,1,2030,4,5,4,2,1,0,1,0,1,0.0002
1.0,11.0,2019,9,23,0,3,2019,3,5,1,1,2029,9,22,5,3,1,0,1,0,1,0.0002
1.0,13.0,2019,9,23,0,3,2019,3,5,1,1,2029,9,22,5,3,1,0,1,0,1,0.0002
1.0,9.0,2020,4,23,3,2,2019,3,14,3,1,2030,4,22,0,2,1,0,1,0,1,0.0002
1.0,28.0,2020,1,28,1,1,2019,3,21,3,1,2030,1,27,6,1,1,0,1,0,1,0.0002
1.0,14.0,2019,12,3,1,4,2019,5,10,4,2,2029,12,2,6,4,1,0,1,0,1,0.0002
1.0,10.0,2020,5,29,4,2,2019,5,20,0,2,2030,5,28,1,2,1,0,1,0,1,0.0002
1.0,10.0,2020,2,13,3,1,2019,6,10,0,2,2030,2,12,1,1,1,0,1,0,1,0.0002
1.0,42.0,2020,3,5,3,1,2019,6,28,4,2,2030,3,4,0,1,1,0,1,0,1,0.0002
1.0,10.0,2020,3,11,2,1,2019,8,16,4,3,2030,3,10,6,1,1,0,1,0,1,0.0002
1.0,19.0,2022,12,14,2,4,2019,9,26,3,3,2027,12,13,0,4,1,0,1,0,1,0.0002
1.0,20.0,2020,7,15,2,3,2019,10,18,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,9.0,2021,10,15,4,4,2019,11,1,4,4,2026,10,14,2,4,1,0,1,0,1,0.0002
1.0,79.0,2021,10,15,4,4,2019,11,1,4,4,2026,10,14,2,4,1,0,1,0,1,0.0002
1.0,47.0,2023,7,5,2,3,2019,11,4,0,4,2028,7,4,1,3,1,0,1,0,1,0.0002
1.0,194.0,2020,7,15,2,3,2019,11,13,2,4,2027,6,15,2,2,0,0,1,0,1,0.0002
2.0,29.0,2022,10,26,2,4,2019,12,3,1,4,2027,10,25,0,4,1,0,1,0,1,0.0002
2.0,26.0,2022,10,26,2,4,2019,12,3,1,4,2027,10,25,0,4,1,0,1,0,1,0.0002
1.0,36.0,2023,7,28,4,3,2019,12,10,1,4,2028,7,27,3,3,1,0,1,0,1,0.0002
1.0,9.0,2024,2,27,1,1,2019,12,20,4,4,2029,2,26,0,1,1,0,1,0,1,0.0002
1.0,10.0,2020,7,15,2,3,2019,12,20,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
2.0,16.0,2022,10,26,2,4,2020,2,5,2,1,2027,10,25,0,4,1,0,1,0,1,0.0002
1.0,54.0,2022,7,1,4,3,2020,2,6,3,1,2027,6,30,2,2,1,0,1,0,1,0.0002
2.0,75.0,2022,10,26,2,4,2020,2,14,4,1,2027,10,25,0,4,1,0,1,0,1,0.0002
1.0,99.0,2020,7,15,2,3,2020,2,25,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,61.0,2021,2,8,0,1,2020,2,27,3,1,2031,2,7,4,1,1,0,1,0,1,0.0002
1.0,4.0,2021,5,26,2,2,2020,2,27,3,1,2026,5,25,0,2,1,0,1,0,1,0.0002
2.0,55.0,2022,10,26,2,4,2020,2,28,4,1,2027,10,25,0,4,1,0,1,0,1,0.0002
1.0,34.0,2021,8,23,0,3,2020,4,9,3,2,2026,8,22,5,3,1,0,1,0,1,0.0002
1.0,29.0,2021,7,6,1,3,2020,4,15,2,2,2026,7,5,6,3,1,0,1,0,1,0.0002
1.0,14.0,2021,5,28,4,2,2020,4,21,1,2,2026,5,27,2,2,1,0,1,0,1,0.0002
2.0,59.0,2021,2,8,0,1,2020,5,12,1,2,2031,2,7,4,1,1,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2020,5,19,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2021,5,25,1,2,2020,5,20,2,2,2026,5,24,6,2,1,0,1,0,1,0.0002
1.0,7.0,2021,6,11,4,2,2020,5,20,2,2,2026,6,10,2,2,1,0,1,0,1,0.0002
1.0,17.0,2021,5,25,1,2,2020,5,20,2,2,2026,5,24,6,2,1,0,1,0,1,0.0002
1.0,22.0,2021,5,26,2,2,2020,5,28,3,2,2026,5,25,0,2,1,0,1,0,1,0.0002
1.0,8.0,2021,10,18,0,4,2020,6,3,2,2,2026,10,17,5,4,1,0,1,0,1,0.0002
1.0,23.0,2021,7,8,3,3,2020,6,4,3,2,2026,7,7,1,3,1,0,1,0,1,0.0002
1.0,13.0,2021,11,17,2,4,2020,6,9,1,2,2026,11,16,0,4,1,0,1,0,1,0.0002
1.0,1.0,2022,2,15,1,1,2020,6,24,2,2,2027,2,14,6,1,1,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2020,6,24,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,56.0,2021,7,22,3,3,2020,7,13,0,3,2026,7,21,1,3,1,0,1,0,1,0.0002
1.0,7.0,2021,5,12,2,2,2020,7,16,3,3,2026,5,11,0,2,1,0,1,0,1,0.0002
1.0,124.0,2020,7,15,2,3,2020,7,27,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,22.0,2021,12,10,4,4,2020,8,4,1,3,2026,12,9,2,4,1,0,1,0,1,0.0002
1.0,4.0,2022,5,31,1,2,2020,8,4,1,3,2027,5,30,6,2,1,0,1,0,1,0.0002
1.0,10.0,2023,1,12,3,1,2020,8,12,2,3,2028,1,11,1,1,1,0,1,0,1,0.0002
1.0,23.0,2021,7,6,1,3,2020,8,12,2,3,2026,7,5,6,3,1,0,1,0,1,0.0002
1.0,74.0,2021,11,17,2,4,2020,8,12,2,3,2026,11,16,0,4,1,0,1,0,1,0.0002
1.0,12.0,2021,10,14,3,4,2020,8,21,4,3,2026,10,13,1,4,1,0,1,0,1,0.0002
1.0,2.0,2021,11,25,3,4,2020,8,26,2,3,2026,11,24,1,4,1,0,1,0,1,0.0002
1.0,56.0,2020,7,15,2,3,2020,9,2,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,116.0,2020,7,15,2,3,2020,9,2,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,174.0,2020,7,15,2,3,2020,9,2,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,37.0,2021,10,18,0,4,2020,9,18,4,3,2026,10,17,5,4,1,0,1,0,1,0.0002
1.0,7.0,2021,9,24,4,3,2020,9,24,3,3,2026,9,23,2,3,1,0,1,0,1,0.0002
1.0,76.0,2021,10,14,3,4,2020,9,24,3,3,2026,10,13,1,4,1,0,1,0,1,0.0002
1.0,39.0,2021,11,18,3,4,2020,9,25,4,3,2026,11,17,1,4,1,0,1,0,1,0.0002
1.0,190.0,2021,10,21,3,4,2020,9,29,1,3,2026,10,20,1,4,1,0,1,0,1,0.0002
1.0,13.0,2022,8,22,0,3,2020,9,29,1,3,2027,8,21,5,3,1,0,1,0,1,0.0002
2.0,25.0,2021,7,30,4,3,2020,9,30,2,3,2026,7,29,2,3,1,0,1,0,1,0.0002
1.0,4.0,2021,6,9,2,2,2020,11,3,1,4,2026,6,8,0,2,1,0,1,0,1,0.0002
1.0,49.0,2022,2,22,1,1,2020,11,16,0,4,2027,2,21,6,1,1,0,1,0,1,0.0002
1.0,46.0,2020,7,15,2,3,2020,11,25,2,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,8.0,2021,3,11,3,1,2020,11,30,0,4,2026,3,10,1,1,1,0,1,0,1,0.0002
1.0,20.0,2022,6,1,2,2,2020,12,1,1,4,2027,5,31,0,2,1,0,1,0,1,0.0002
1.0,20.0,2023,7,27,3,3,2020,12,1,1,4,2028,7,26,2,3,1,0,1,0,1,0.0002
2.0,23.0,2021,8,25,2,3,2020,12,9,2,4,2026,8,24,0,3,1,0,1,0,1,0.0002
1.0,36.0,2021,7,2,4,3,2020,12,9,2,4,2026,7,1,2,3,1,0,1,0,1,0.0002
1.0,21.0,2022,2,8,1,1,2020,12,11,4,4,2027,2,7,6,1,1,0,1,0,1,0.0002
1.0,58.0,2022,2,8,1,1,2020,12,11,4,4,2027,2,7,6,1,1,0,1,0,1,0.0002
1.0,96.0,2022,10,24,0,4,2020,12,14,0,4,2027,10,23,5,4,1,0,1,0,1,0.0002
1.0,59.0,2020,7,15,2,3,2020,12,18,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,92.0,2021,11,18,3,4,2020,12,21,0,4,2026,11,17,1,4,1,0,1,0,1,0.0002
1.0,8.0,2022,3,29,1,1,2020,12,22,1,4,2027,3,28,6,1,1,0,1,0,1,0.0002
1.0,19.0,2021,9,21,1,3,2021,2,1,0,1,2026,9,20,6,3,1,0,1,0,1,0.0002
1.0,32.0,2021,9,21,1,3,2021,2,1,0,1,2026,9,20,6,3,1,0,1,0,1,0.0002
1.0,50.0,2024,7,15,0,3,2021,2,10,2,1,2029,7,14,5,3,1,0,1,0,1,0.0002
1.0,5.0,2022,7,25,0,3,2021,2,11,3,1,2027,7,24,5,3,1,0,1,0,1,0.0002
1.0,23.0,2021,12,6,0,4,2021,2,16,1,1,2026,12,5,5,4,1,0,1,0,1,0.0002
1.0,8.0,2021,11,2,1,4,2021,2,19,4,1,2026,11,1,6,4,1,0,1,0,1,0.0002
1.0,23.0,2023,5,9,1,2,2021,2,19,4,1,2028,5,8,0,2,1,0,1,0,1,0.0002
1.0,170.0,2022,4,11,0,2,2021,2,26,4,1,2027,4,10,5,2,1,0,1,0,1,0.0002
1.0,10.0,2020,7,15,2,3,2021,4,1,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,70.0,2022,7,25,0,3,2021,5,31,0,2,2027,7,24,5,3,1,0,1,0,1,0.0002
1.0,30.0,2022,3,16,2,1,2021,6,4,4,2,2027,3,15,0,1,1,0,1,0,1,0.0002
1.0,63.0,2022,11,24,3,4,2021,7,13,1,3,2027,11,23,1,4,1,0,1,0,1,0.0002
1.0,17.0,2023,6,6,1,2,2021,7,15,3,3,2028,6,5,0,2,1,0,1,0,1,0.0002
1.0,59.0,2022,12,15,3,4,2021,8,23,0,3,2027,12,14,1,4,1,0,1,0,1,0.0002
1.0,117.0,2020,7,15,2,3,2021,8,24,1,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,70.0,2024,9,25,2,3,2021,8,26,3,3,2029,9,24,0,3,1,0,1,0,1,0.0002
1.0,24.0,2024,7,15,0,3,2021,9,9,3,3,2029,7,14,5,3,1,0,1,0,1,0.0002
1.0,3.0,2024,7,15,0,3,2021,9,9,3,3,2029,7,14,5,3,1,0,1,0,1,0.0002
1.0,1.0,2024,7,15,0,3,2021,9,9,3,3,2029,7,14,5,3,1,0,1,0,1,0.0002
1.0,2.0,2024,7,15,0,3,2021,9,9,3,3,2029,7,14,5,3,1,0,1,0,1,0.0002
1.0,2.0,2024,7,15,0,3,2021,9,9,3,3,2029,7,14,5,3,1,0,1,0,1,0.0002
1.0,49.0,2022,9,7,2,3,2021,9,9,3,3,2027,9,6,0,3,1,0,1,0,1,0.0002
1.0,3.0,2023,1,30,0,1,2021,9,28,1,3,2028,1,29,5,1,1,0,1,0,1,0.0002
1.0,62.0,2023,1,27,4,1,2021,9,29,2,3,2028,1,26,2,1,1,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2021,10,25,0,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,14.0,2022,7,1,4,3,2021,11,10,2,4,2027,6,30,2,2,1,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2021,12,8,2,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2021,12,9,3,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,12.0,2020,7,15,2,3,2022,3,17,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,76.0,2024,7,4,3,3,2022,3,30,2,1,2029,7,3,1,3,1,0,1,0,1,0.0002
1.0,5.0,2023,1,25,2,1,2022,5,27,4,2,2028,1,24,0,1,1,0,1,0,1,0.0002
2.0,34.0,2023,2,24,4,1,2022,6,14,1,2,2028,2,23,2,1,1,0,1,0,1,0.0002
1.0,15.0,2024,1,16,1,1,2022,6,24,4,2,2029,1,15,0,1,1,0,1,0,1,0.0002
1.0,45.0,2024,1,16,1,1,2022,6,24,4,2,2029,1,15,0,1,1,0,1,0,1,0.0002
1.0,1.0,2024,1,16,1,1,2022,6,28,1,2,2029,1,15,0,1,1,0,1,0,1,0.0002
1.0,47.0,2020,7,15,2,3,2022,8,19,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,56.0,2023,5,12,4,2,2022,8,24,2,3,2028,5,11,3,2,1,0,1,0,1,0.0002
1.0,24.0,2024,7,9,1,3,2022,8,25,3,3,2029,7,8,6,3,1,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2022,8,25,3,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,20.0,2020,7,15,2,3,2022,8,29,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2022,8,29,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
2.0,119.0,2020,7,15,2,3,2022,9,2,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,15.0,2026,4,21,1,2,2022,9,5,0,3,2031,4,20,6,2,1,0,1,0,1,0.0002
1.0,35.0,2025,8,22,4,3,2022,9,6,1,3,2030,8,21,2,3,1,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2022,9,7,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2022,9,7,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2023,7,20,3,3,2022,9,8,3,3,2028,7,19,2,3,1,0,1,0,1,0.0002
1.0,7.0,2023,7,20,3,3,2022,9,8,3,3,2028,7,19,2,3,1,0,1,0,1,0.0002
1.0,184.0,2024,6,13,3,2,2022,9,27,1,3,2029,6,12,1,2,1,0,1,0,1,0.0002
1.0,198.0,2020,7,15,2,3,2022,11,4,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,178.0,2020,7,15,2,3,2022,11,4,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2026,4,2,3,2,2022,11,8,1,4,2031,4,1,1,2,1,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2022,11,10,3,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,77.0,2020,7,15,2,3,2022,11,16,2,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,32.0,2023,8,4,4,3,2022,12,2,4,4,2028,8,3,3,3,1,0,1,0,1,0.0002
1.0,12.0,2020,7,15,2,3,2022,12,8,3,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2023,8,4,4,3,2022,12,14,2,4,2028,8,3,3,3,1,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2023,1,25,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2023,1,25,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2023,1,25,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2023,1,25,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,9.0,2020,7,15,2,3,2023,1,27,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,32.0,2023,10,27,4,4,2023,2,22,2,1,2028,10,26,3,4,1,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2023,3,27,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,74.0,2024,9,20,4,3,2023,5,18,3,2,2029,9,19,2,3,1,0,1,0,1,0.0002
1.0,3.0,2025,8,18,0,3,2023,6,16,4,2,2030,8,17,5,3,1,0,1,0,1,0.0002
1.0,10.0,2024,7,10,2,3,2023,6,27,1,2,2029,7,9,0,3,1,0,1,0,1,0.0002
1.0,10.0,2020,7,15,2,3,2023,7,5,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,31.0,2024,2,27,1,1,2023,7,5,2,3,2029,2,26,0,1,1,0,1,0,1,0.0002
1.0,9.0,2020,7,15,2,3,2023,7,5,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2024,8,7,2,3,2023,7,11,1,3,2029,8,6,0,3,1,0,1,0,1,0.0002
1.0,38.0,2020,7,15,2,3,2023,7,14,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,21.0,2020,7,15,2,3,2023,7,20,3,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,16.0,2020,7,15,2,3,2023,8,21,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,18.0,2020,7,15,2,3,2023,8,23,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2023,8,23,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,8.0,2026,4,2,3,2,2023,8,23,2,3,2031,4,1,1,2,1,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2023,8,23,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2023,8,23,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2023,8,23,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
