id,brand,model,variant,series,year,decade,price,price_bracket,kilometers,odometer_category,type,gearbox,fuel,status,cc,color,seating_capacity
12689041,Mitsubishi,Triton,GLX (4X4),MQ MY18,2018,2010s,33880.0,mid_range,114808.0,average,Club Cab Chassis,Manual,Diesel,Used,2440.0,White,4
12689104,Holden,Colorado,LTZ (4X2),RG MY16,2016,2010s,27190.0,economy,187161.0,high,Crew Cab Pickup,Automatic,Diesel,Used,2776.0,White,5
12689128,Holden,Astra,LS,BL MY17,2018,2010s,16766.0,economy,76777.0,average,Sedan,Automatic,Unleaded Petrol,Used,1399.0,Grey,5
12689133,Hyundai,Iload,3S Liftback,TQ Series II (TQ3) MY1,2016,2010s,27990.0,economy,99254.0,average,Van,Manual,Premium Unleaded Petrol,Used,2359.0,White,3
12689144,Toyota,Landcruiser,Sahara (4X4),VDJ200R MY16,2018,2010s,122900.0,luxury,149000.0,high,Wagon,Automatic,Diesel,Used,4461.0,White,7
12689191,Toyota,Yaris,YRS,NCP131R,2014,2010s,12499.0,budget,194445.0,high,Hatchback,Automatic,Unleaded Petrol,Used,1497.0,Red,5
12689193,Mazda,CX-9,Luxury,10 Upgrade,2010,2010s,16990.0,economy,195198.0,high,Wagon,Automatic,Unleaded Petrol,Used,3726.0,Black,7
12689198,Ford,Courier,GL,PE,2000,2000s,2300.0,budget,263928.0,very_high,Crew Cab Pickup,Automatic,Unleaded Petrol,Used,2606.0,White,5
12689216,Toyota,Camry,SL,ASV70R,2018,2010s,32980.0,mid_range,90979.0,average,Sedan,Automatic,Unleaded Petrol,Used,2494.0,White,5
12689224,Nissan,Navara,ST (4X4) Black Edition,D23 Series III MY18,2018,2010s,49990.0,mid_range,61337.0,average,Dual Cab Pick-Up,Automatic,Diesel,Used,2298.0,White,5
12689327,Jeep,Patriot,Sport (4X2),MK MY12,2012,2010s,12990.0,budget,136454.0,high,Wagon,Automatic,Premium Unleaded Petrol,Used,1998.0,Silver,5
12689334,Ford,Ranger,XL 3.2 (4X4),PX Mkii MY18,2018,2010s,36990.0,mid_range,139626.0,high,Cab Chassis,Automatic,Diesel,Used,3198.0,White,2
12689340,Toyota,Hilux,Workmate,TGN121R,2017,2010s,30998.0,mid_range,111566.0,average,Dual Cab Utility,Automatic,Unleaded Petrol,Used,2694.0,White,5
12689371,Toyota,Landcruiser,GXL (4X4),FZJ105R,2000,2000s,28500.0,economy,188200.0,high,Wagon,Automatic,Unleaded Petrol,Used,4477.0,Green,8
12689390,Holden,Cruze,CD,JH MY12,2012,2010s,6000.0,budget,146000.0,high,Sedan,Automatic,Unleaded Petrol,Used,1796.0,Light,5
12689407,Ford,Ranger,XLT 3.2 HI-Rider (4X2),PX Mkii,2015,2010s,38500.0,mid_range,125000.0,high,Crew Cab Pickup,Automatic,Diesel,Used,3198.0,Cool,5
12689482,Toyota,Hilux,SR5 (4X4),GGN25R 08 Upgrade,2009,2000s,26000.0,economy,290000.0,very_high,Dual Cab Pick-Up,Automatic,Unleaded Petrol,Used,3956.0,Blue,5
12689502,Jeep,Grand Cherokee,Limited (4X4),WK MY13,2012,2010s,22980.0,economy,85811.0,average,Wagon,Automatic,Diesel,Used,2987.0,Black,5
12689511,Mitsubishi,Pajero Sport,Exceed (4X4) 7 Seat,MY17,2017,2010s,42990.0,mid_range,82459.0,average,Wagon,Automatic,Diesel,Used,2442.0,Grey,7
12689515,Volkswagen,Golf,103 TSI Highline,AU,2013,2010s,18795.0,economy,73834.0,average,Hatchback,Automatic,Premium Unleaded Petrol,Used,1395.0,Blue,5
12689517,Hyundai,Santa FE,Highlander Crdi (4X4),DM,2014,2010s,31299.0,mid_range,86908.0,average,Wagon,Automatic,Diesel,Used,2199.0,White,7
12689534,Suzuki,Swift,GL,FZ,2014,2010s,10000.0,budget,144000.0,high,Hatchback,Manual,Unleaded Petrol,Used,1372.0,Grey,5
12689538,Volkswagen,Amarok,TDI400 (4X4),2H MY12,2011,2010s,13000.0,budget,278400.0,very_high,Dual Cab Utility,Manual,Diesel,Used,1968.0,Silver,5
12689554,Mini,3D Hatch,Cooper S JCW Sport,F56,2021,2020s,63000.0,premium,9200.0,low,Hatchback,Front,Premium Unleaded Petrol,Used,1998.0,British,4
12689571,Holden,Colorado,LT (4X4),RG,2013,2010s,35000.0,mid_range,126000.0,high,Crew Cab Pickup,Manual,Diesel,Used,2776.0,Black,5
12689579,Toyota,Camry,Atara S Hybrid,AVV50R MY15,2016,2010s,28800.0,economy,86000.0,average,Sedan,Automatic,Unleaded Petrol/Electric,Used,2494.0,Blue,5
12689592,Mazda,2,NEO,DE MY12,2012,2010s,10000.0,budget,94711.0,average,Hatchback,Manual,Unleaded Petrol,Used,1498.0,Metallic,5
12689599,Mitsubishi,Eclipse Cross,ES (2WD),YA MY18,2018,2010s,27500.0,economy,80000.0,average,Wagon,Automatic,Unleaded Petrol,Used,1499.0,White,5
12689605,Mercedes-Benz,A250,Sport,176 MY14,2014,2010s,33500.0,mid_range,83500.0,average,Hatchback,Automatic,Premium Unleaded Petrol,Used,1991.0,White,5
12689630,Ford,Puma,ST-Line,MY21.75,2021,2020s,30988.0,mid_range,5895.0,low,Hatchback,Automatic,Premium Unleaded Petrol,Used,999.0,Black,5
12689632,Toyota,RAV4,GX (4X4),ASA44R MY17,2017,2010s,29500.0,economy,95290.0,average,Wagon,Automatic,Unleaded Petrol,Used,2494.0,Burgundy,5
12689639,Hyundai,Accent,Active,RB3 MY16,2015,2010s,13750.0,budget,129211.0,high,Hatchback,Automatic,Unleaded Petrol,Used,1368.0,Black,5
12689645,Volvo,S60,T6,F,2011,2010s,14900.0,budget,181891.0,high,Sedan,Automatic,Premium Unleaded Petrol,Used,2953.0,Grey,5
12689647,Toyota,Hilux,SR5 (4X4),KUN26R MY12,2013,2010s,35000.0,mid_range,203000.0,very_high,Dual Cab Pick-Up,Manual,Diesel,Used,2982.0,Black,5
12689660,Nissan,Dualis,ST (4X2),J10 Series II,2012,2010s,13500.0,budget,130000.0,high,Wagon,Automatic,Unleaded Petrol,Used,1997.0,Black,5
12689676,Mercedes-Benz,E350,Elegance,211 MY06 Upgrade,2006,2000s,10500.0,budget,205000.0,very_high,Sedan,Automatic,Premium Unleaded Petrol,Used,3498.0,Silver,5
12689703,Nissan,Pathfinder,ST (4X4),R51 Series 4,2012,2010s,17000.0,economy,235000.0,very_high,Wagon,Automatic,Diesel,Used,2488.0,Silver,7
12689704,Jeep,Compass,Limited (4X4),M6 MY18,2017,2010s,26500.0,economy,67000.0,average,Wagon,Automatic,Unleaded Petrol,Used,2359.0,White,5
12689705,Toyota,Kluger,GX (4X2),GSU50R,2014,2010s,32000.0,mid_range,93000.0,average,Wagon,Automatic,Unleaded Petrol,Used,3456.0,White,7
12689710,Holden,Trax,LS,TJ,2013,2010s,8990.0,budget,198000.0,high,Wagon,Manual,Unleaded Petrol,Used,1796.0,Orange,5
12689722,Honda,CR-V,VTI (4X2),30 Series 2,2015,2010s,16790.0,economy,123422.0,high,Wagon,Manual,Unleaded Petrol,Used,1997.0,White,5
12689727,Nissan,Pulsar,Q,N16,2001,2000s,4000.0,budget,255000.0,very_high,Sedan,Automatic,Unleaded Petrol,Used,1769.0,Other,5
12689747,Land Rover,Range Rover Sport,3.0 TDV6,MY10,2010,2010s,27990.0,economy,176594.0,high,Wagon,Automatic,Diesel,Used,2993.0,Gold,5
12689751,Audi,A3,Sportback 1.8 Tfsi Ambition,8P,2007,2000s,7000.0,budget,167000.0,high,Hatchback,Automatic,Premium Unleaded Petrol,Used,1798.0,Grey,5
12689788,Jeep,Wrangler,Sport (4X4),JK MY09,2010,2010s,16999.0,economy,209000.0,very_high,Softtop,Manual,Unleaded Petrol,Used,3778.0,Black,4
12689800,Hyundai,Tucson,Elite (awd) Black INT,TL3 MY20,2019,2010s,33000.0,mid_range,65000.0,average,Wagon,Automatic,Diesel,Used,1995.0,Pepper,5
12689815,Mazda,CX-5,Maxx Sport (4X2),MY19 (KF Series 2),2019,2010s,35500.0,mid_range,45000.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,1997.0,Blue,5
12689842,Lexus,LS500,Sports Luxury,Vxfa50R,2018,2010s,124999.0,luxury,13400.0,low,Sedan,Automatic,Premium Unleaded Petrol,Used,3444.0,Titanium,5
12689942,Land Rover,Range Rover Evoque,P250 R-Dynamic SE (184KW),L551 MY21,2021,2020s,98500.0,luxury,11400.0,low,Wagon,Automatic,Premium Unleaded Petrol,Used,1997.0,White,5
12689956,Ford,Fiesta,ST,WG MY21,2021,2020s,40000.0,mid_range,4000.0,low,Hatchback,Manual,Premium Unleaded Petrol,Used,1497.0,Black,5
12689962,Suzuki,Grand Vitara,(4X4),JT MY08 Upgrade,2012,2010s,13990.0,budget,244983.0,very_high,Wagon,Manual,Unleaded Petrol,Used,2393.0,White,5
12689979,Holden,Calais,V,VF,2013,2010s,22999.0,economy,139911.0,high,Sportswagon,Automatic,Unleaded Petrol,Used,3565.0,Red,5
12690014,Holden,Colorado,LX (4X2),RG,2013,2010s,20990.0,economy,165549.0,high,Cab Chassis,Automatic,Diesel,Used,2776.0,White,2
12690015,Kia,Sportage,SLI (awd),SL MY13,2012,2010s,19888.0,economy,79000.0,average,Wagon,Automatic,Diesel,Used,1995.0,Silver,5
12690016,Mitsubishi,Pajero Sport,Exceed (4X4) 7 Seat,MY16,2016,2010s,38990.0,mid_range,134426.0,high,Wagon,Automatic,Diesel,Used,2442.0,Red,7
12690047,Toyota,Landcruiser Prado,Grande (4X4),GRJ120R,2003,2000s,17995.0,economy,264176.0,very_high,Wagon,Automatic,Unleaded Petrol,Used,3955.0,Silver,8
12690054,Ford,Ranger,Raptor X 2.0 (4X4),PX Mkiii MY21.75,2021,2020s,82990.0,luxury,19184.0,low,Double Cab Pick Up,Automatic,Diesel,Used,1996.0,White,5
12690069,Jaguar,XK,5.0 V8,X150 MY10,2012,2010s,94800.0,luxury,34000.0,moderate,Coupe,Automatic,Premium Unleaded Petrol,Used,5000.0,Blue,4
12690094,Holden,Colorado,LTZ (4X4),RG MY15,2015,2010s,36000.0,mid_range,110523.0,average,Crew Cab Pickup,Manual,Diesel,Used,2776.0,White,5
12690111,Jaguar,F-Pace,SVR (405KW),X761 MY21.25,2021,2020s,171888.0,luxury,23210.0,moderate,Wagon,Automatic,Premium Unleaded Petrol,Used,5000.0,Black,5
12690117,Holden,Colorado,Z71 (4X4),RG MY16,2015,2010s,32750.0,mid_range,195734.0,high,Crew Cab Pickup,Automatic,Diesel,Used,2776.0,White,5
12690138,Toyota,Landcruiser Prado,GX (4X4),KDJ150R MY14,2014,2010s,38890.0,mid_range,199872.0,high,Wagon,Manual,Diesel,Used,2982.0,White,5
12690173,Audi,Q5,2.0 TDI Quattro,8R MY15,2015,2010s,26000.0,economy,146867.0,high,Wagon,Automatic,Diesel,Used,1968.0,White,5
12690203,Ford,Ranger,XLS 3.2 (4X4),PX Mkiii MY21.75,2021,2020s,72990.0,premium,6451.0,low,Double Cab Pick Up,Automatic,Diesel,Used,3198.0,Blue,5
12690220,Toyota,Corolla,Ascent Sport,ZRE182R MY17,2018,2010s,24490.0,economy,75495.0,average,Hatchback,Automatic,Unleaded Petrol,Used,1798.0,White,5
12690222,Volkswagen,Amarok,V6 TDI 550 Sportline,2H MY18,2018,2010s,50990.0,premium,64880.0,average,Dual Cab Utility,Automatic,Diesel,Used,2967.0,White,5
12690242,Subaru,Liberty,2.5I GT Premium,MY10,2009,2000s,8300.0,budget,300.0,low,Sedan,Automatic,Premium Unleaded Petrol,Used,2457.0,Metallic,5
12690293,Mazda,3,NEO Sport,BK MY08,2008,2000s,7490.0,budget,206072.0,very_high,Sedan,Manual,Unleaded Petrol,Used,1998.0,Blue,5
12690297,Toyota,Landcruiser Prado,Kakadu (4X4),GDJ150R,2020,2020s,91990.0,luxury,34062.0,moderate,Wagon,Automatic,Diesel,Used,2755.0,White,7
12690301,Mercedes-Benz,C200,BE,W204 MY11,2011,2010s,16990.0,economy,125628.0,high,Sedan,Automatic,Premium Unleaded Petrol,Used,1796.0,Silver,5
12690306,Land Rover,Discovery 4,3.0 TDV6,MY13,2013,2010s,35990.0,mid_range,215011.0,very_high,Wagon,Automatic,Diesel,Used,2993.0,White,5
12690313,Bmw,X5,Xdrive 30D Executive,E70 MY09,2009,2000s,22990.0,economy,155835.0,high,Wagon,Automatic,Diesel,Used,2993.0,Grey,5
12690314,Lexus,IS250,Prestige,GSE20R MY11,2013,2010s,22490.0,economy,123855.0,high,Sedan,Automatic,Premium Unleaded Petrol,Used,2500.0,Silver,5
12690383,Mitsubishi,ASX,LS (2WD),XC MY19,2019,2010s,25990.0,economy,76159.0,average,Wagon,Automatic,Unleaded Petrol,Used,1998.0,Blue,5
12690413,Volkswagen,Amarok,TDI580 W580S 4Motion,2H MY22,2021,2020s,85888.0,luxury,5176.0,low,Dual Cab Utility,Automatic,Diesel,Used,2967.0,White,5
12690458,Mercedes-Benz,X350,D Power (4Matic),470,2020,2020s,79800.0,premium,51655.0,moderate,Dual Cab Utility,Automatic,Diesel,Used,2987.0,Grey,5
12690461,Kia,Carnival,SI,YP PE MY20,2019,2010s,42500.0,mid_range,100950.0,average,Wagon,Automatic,Diesel,Used,2199.0,Silver,8
12690479,Toyota,Camry,Altise,ACV40R,2006,2000s,3500.0,budget,199000.0,high,Sedan,Automatic,Unleaded Petrol,Used,2362.0,Blue,5
12690488,Ldv,T60,Luxe (4X4),SKC8,2018,2010s,29990.0,economy,133691.0,high,Double Cab Utility,Automatic,Diesel,Used,2776.0,Grey,5
12690565,Toyota,Landcruiser,Sahara (4X4),VDJ200R MY13,2015,2010s,94987.0,luxury,129780.0,high,Wagon,Automatic,Diesel,Used,4461.0,White,7
12690579,Kia,Rondo,S,RP MY17,2017,2010s,24480.0,economy,19096.0,low,Wagon,Automatic,Unleaded Petrol,Used,1999.0,White,5
12690603,Mitsubishi,ASX,XLS (2WD),XC MY17,2016,2010s,24990.0,economy,69894.0,average,Wagon,Automatic,Unleaded Petrol,Used,1998.0,White,5
12690607,Ford,Ranger,Raptor 2.0 (4X4),PX Mkiii MY19,2018,2010s,69990.0,premium,117461.0,average,Double Cab Pick Up,Automatic,Diesel,Used,1996.0,White,5
12690659,Nissan,Navara,ST (4X4),D23 Series III MY18,2018,2010s,49990.0,mid_range,96594.0,average,Dual Cab Pick-Up,Automatic,Diesel,Used,2298.0,Red,5
12690669,Ford,Ranger,XLS 3.2 (4X4),PX Mkiii MY20.25,2020,2020s,49990.0,mid_range,104700.0,average,Double Cab Pick Up,Automatic,Diesel,Used,3198.0,White,5
12690673,Mazda,CX-5,Touring (awd),CX5L,2022,2020s,47988.0,mid_range,1580.0,low,Wagon,Automatic,Unleaded Petrol,Demo,2488.0,Blue,5
12690674,Mazda,CX-9,Touring (awd),CX9M,2022,2020s,63888.0,premium,4493.0,low,Wagon,Automatic,Unleaded Petrol,Demo,2488.0,Blue,7
12690678,Volkswagen,Amarok,V6 TDI 550 Core,2H MY18,2018,2010s,44999.0,mid_range,92200.0,average,Dual Cab Utility,Automatic,Diesel,Used,2967.0,White,5
12690679,Holden,Statesman,V6,WM,2006,2000s,10990.0,budget,175000.0,high,Sedan,Automatic,Unleaded Petrol,Used,3565.0,Gold,5
12690688,Toyota,Hilux,Rugged X (4X4),GUN126R MY19,2018,2010s,55975.0,premium,149135.0,high,Double Cab Pick Up,Automatic,Diesel,Used,2753.0,White,5
12690705,Land Rover,Range Rover,Vogue TDV8,MY12,2012,2010s,71990.0,premium,121000.0,high,Wagon,Automatic,Diesel,Used,4367.0,Black,5
12690706,Subaru,Impreza,RS (awd),MY08,2008,2000s,12990.0,budget,200392.0,very_high,Hatchback,Manual,Premium Unleaded Petrol,Used,1994.0,Red,5
12690712,Toyota,Landcruiser Prado,GXL (4X4),KDJ120R 07 Upgrade,2009,2000s,29500.0,economy,227000.0,very_high,Wagon,Automatic,Diesel,Used,2982.0,Black,8
12690763,Toyota,Kluger,Grande (4X4),GSU55R,2018,2010s,53990.0,premium,31470.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,3456.0,White,7
12690869,Hyundai,I30,GO,PD MY19,2019,2010s,24999.0,economy,33510.0,moderate,Hatchback,Automatic,Unleaded Petrol,Used,1999.0,Blue,5
12690893,Mazda,6,Sport,6C MY15,2016,2010s,21000.0,economy,139000.0,high,Sedan,Automatic,Unleaded Petrol,Used,2488.0,White,5
12690896,Jeep,Cherokee,Trailhawk (4X4),KL MY15,2015,2010s,28500.0,economy,86153.0,average,Wagon,Automatic,Unleaded Petrol,Used,3239.0,Charcoal,5
12690927,Nissan,Patrol,ST (4X4),GU VII,2010,2010s,32500.0,mid_range,207379.0,very_high,Wagon,Manual,Diesel,Used,2953.0,Silver,7
12690929,Ford,Ranger,XLT 3.2 (4X4),PX,2014,2010s,28990.0,economy,231088.0,very_high,Dual Cab Utility,Automatic,Diesel,Used,3198.0,White,5
12690930,Holden,Commodore,SS-V,VE,2008,2000s,33000.0,mid_range,72156.0,average,Utility,Manual,Unleaded Petrol,Used,5967.0,Orange,2
12690932,Ford,Falcon,XR6T,FG X,2015,2010s,44990.0,mid_range,153628.0,high,Sedan,Automatic,Unleaded Petrol,Used,3984.0,Gold,5
12690935,Toyota,Hiace,LWB Crew,KDH201R MY15,2015,2010s,29999.0,economy,88528.0,average,Van,Manual,Diesel,Used,2982.0,White,5
12690969,Hyundai,I30,N Performance LUX,PDE.2,2018,2010s,42980.0,mid_range,35786.0,moderate,Hatchback,Manual,Premium Unleaded Petrol,Used,1998.0,White,5
12690990,Mercedes-Benz,CLA45,S 4Matic+,C118 MY20.5,2019,2010s,110900.0,luxury,34582.0,moderate,Coupe,Automatic,Premium Unleaded Petrol,Used,1991.0,Grey,5
12691024,Mazda,CX-9,GT (awd),CX9M,2022,2020s,66880.0,premium,156.0,low,Wagon,Automatic,Unleaded Petrol,Demo,2488.0,Black,7
12691025,Toyota,Hilux,Rugged X (4X4),GUN126R MY19,2019,2010s,66490.0,premium,57985.0,moderate,Double Cab Pick Up,Automatic,Diesel,Used,2753.0,Orange,5
12691074,Hyundai,Tucson,Elite N Line (awd),NX4.V1 MY22,2022,2020s,52307.0,premium,45.0,low,Wagon,Automatic,Diesel,New In Stock,1998.0,White,5
12691075,Hyundai,Tucson,Elite (awd),NX4.V1 MY22,2022,2020s,50307.0,premium,45.0,low,Wagon,Automatic,Diesel,New In Stock,1998.0,Silver,5
12691087,Toyota,Camry,Ascent Sport (hybrid),Axvh71R MY19,2019,2010s,39888.0,mid_range,47601.0,moderate,Sedan,Automatic,Premium Unleaded/Electric,Used,2494.0,Silver,5
12691112,Skoda,Kamiq,Style 85TSI,NW MY23,2022,2020s,36440.0,mid_range,456.0,low,Wagon,Automatic,Premium Unleaded Petrol,Demo,999.0,White,5
12691115,Jeep,Wrangler Unlimited,Overland,JK MY15,2014,2010s,43999.0,mid_range,66369.0,average,Hardtop,Automatic,Unleaded Petrol,Used,3604.0,Gold,5
12691140,Ford,Everest,Titanium (4WD 7 Seat),UA II MY19.75,2019,2010s,66990.0,premium,32654.0,moderate,Wagon,Automatic,Diesel,Used,1996.0,Blue,7
12691160,Volkswagen,Tiguan,125 TSI,5NC MY10,2010,2010s,17990.0,economy,123010.0,high,Wagon,Automatic,Premium Unleaded Petrol,Used,1984.0,Silver,5
12691226,Honda,HR-V,VTI-LX,MY20,2019,2010s,32990.0,mid_range,45953.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,1799.0,Blue,5
12691227,Honda,Civic,VTI-S,MY19,2019,2010s,29990.0,economy,29236.0,moderate,Sedan,Automatic,Unleaded Petrol,Used,1799.0,Blue,5
12691252,Isuzu,MU-X,LS-M (4X4),UC MY17,2018,2010s,49990.0,mid_range,85227.0,average,Wagon,Automatic,Diesel,Used,2999.0,Grey,7
12691255,Kia,Sportage,SI Premium (fwd),QL MY19,2018,2010s,31888.0,mid_range,66661.0,average,Wagon,Automatic,Unleaded Petrol,Used,1999.0,White,5
12691274,Toyota,RAV4,GX (2WD),ZSA42R MY16,2016,2010s,23490.0,economy,117421.0,average,Wagon,Automatic,Unleaded Petrol,Used,1987.0,White,5
12691275,Hyundai,Veloster,+,FS,2012,2010s,14490.0,budget,141379.0,high,Coupe,Automatic,Unleaded Petrol,Used,1591.0,Black,4
12691284,Jeep,Wrangler Unlimited,Renegade Sport (4X4),JK MY15,2015,2010s,36888.0,mid_range,114915.0,average,Hardtop,Automatic,Unleaded Petrol,Used,3604.0,Red,5
12691290,Mitsubishi,Pajero Sport,Exceed (4X4) 7 Seat,MY17,2017,2010s,40000.0,mid_range,115170.0,average,Wagon,Automatic,Diesel,Used,2442.0,Black,7
12691291,Holden,Malibu,CDX,EM,2013,2010s,12500.0,budget,154605.0,high,Sedan,Automatic,Unleaded Petrol,Used,2384.0,White,5
12691295,Holden,Calais,V,VF MY15,2015,2010s,46888.0,mid_range,41868.0,moderate,Sportswagon,Automatic,Premium Unleaded Petrol,Used,5967.0,Silver,5
12691296,Ford,Ranger,Wildtrak 3.2 (4X4),PX Mkii MY17,2017,2010s,54990.0,premium,45742.0,moderate,Dual Cab Pick-Up,Automatic,Diesel,Used,3198.0,White,5
12691297,Mercedes-Benz,C250,Bluetec,205,2015,2010s,37990.0,mid_range,86988.0,average,Sedan,Automatic,Diesel,Used,2143.0,Silver,5
12691302,Kia,Stinger,GT-Line (black Leather),CK MY18 (346),2018,2010s,45000.0,mid_range,43930.0,moderate,Sedan,Automatic,Unleaded Petrol,Used,1998.0,Blue,5
12691303,Holden,Monaro,CV8,V2,2002,2000s,57300.0,premium,149615.0,high,Coupe,Manual,Premium Unleaded Petrol,Used,5665.0,Silver,4
12691308,Kia,Stinger,330S,CK MY18,2018,2010s,45988.0,mid_range,57501.0,moderate,Sedan,Automatic,Unleaded Petrol,Used,3342.0,Blue,5
12691311,Bmw,125I,Sportline,F20 LCI MY17,2016,2010s,31500.0,mid_range,55569.0,moderate,Hatchback,Automatic,Premium Unleaded Petrol,Used,1997.0,Grey,5
12691319,Land Rover,Range Rover Sport,5.0 V8 SC A/B Dynamic,LW MY16.5,2016,2010s,136000.0,luxury,76792.0,average,Wagon,Automatic,Premium Unleaded Petrol,Used,4999.0,White,5
12691322,Ford,Mustang,Fastback GT 5.0 V8,FM,2016,2010s,51988.0,premium,60701.0,average,Coupe,Automatic,Premium Unleaded Petrol,Used,4950.0,Red,4
12691325,Kia,Carnival,S,YP MY17,2017,2010s,32570.0,mid_range,109081.0,average,Wagon,Automatic,Unleaded Petrol,Used,3342.0,White,8
12691326,Ford,Ranger,Wildtrak 2.0 (4X4),PX Mkiii MY19,2019,2010s,57988.0,premium,70883.0,average,Double Cab Pick Up,Automatic,Diesel,Used,1996.0,White,5
12691327,Kia,Cerato,Sport,YD MY18,2018,2010s,23800.0,economy,33115.0,moderate,Hatchback,Automatic,Unleaded Petrol,Used,1999.0,Grey,5
12691330,Mazda,CX-3,Akari (awd),DK,2015,2010s,24800.0,economy,72211.0,average,Wagon,Automatic,Unleaded Petrol,Used,1998.0,Red,5
12691332,Jeep,Wrangler,Freedom (4X4),JK MY18,2018,2010s,49888.0,mid_range,33997.0,moderate,Softtop,Automatic,Unleaded Petrol,Used,3604.0,White,4
12691333,Nissan,Navara,ST-X (4X4),NP300 D23,2015,2010s,43800.0,mid_range,69178.0,average,Dual Cab Utility,Automatic,Diesel,Used,2298.0,Red,5
12691335,Hyundai,Elantra,SR Turbo (red),AD,2016,2010s,27988.0,economy,37339.0,moderate,Sedan,Automatic,Unleaded Petrol,Used,1591.0,Black,5
12691336,Hyundai,Imax,Active,TQ4 MY20,2019,2010s,49888.0,mid_range,20009.0,moderate,Wagon,Automatic,Diesel,Used,2497.0,Silver,8
12691339,Ford,Ranger,Sport 3.2 (4X4),PX Mkiii MY21.75,2021,2020s,58988.0,premium,21995.0,moderate,Double Cab Pick Up,Automatic,Diesel,Used,3198.0,Grey,5
12691342,Hyundai,Kona,Elite (awd),OS.3 MY20,2020,2020s,35800.0,mid_range,12658.0,low,Wagon,Automatic,Unleaded Petrol,Used,1591.0,Grey,5
12691350,Holden,UTE,SV6,VF II,2015,2010s,35901.0,mid_range,85831.0,average,Utility,Manual,Unleaded Petrol,Used,3565.0,Green,2
12691352,Toyota,Landcruiser,LC300 GXL (4X4),FJA300R,2021,2020s,133901.0,luxury,10100.0,low,Wagon,Automatic,Diesel,Used,3346.0,Silver,7
12691353,Toyota,Landcruiser,GXL (4X4),VDJ79R,2018,2010s,114888.0,luxury,69193.0,average,Double Cab Chassis,Manual,Diesel,Used,4461.0,Grey,5
12691356,Holden,Commodore,SS-V Redline,VF II MY17,2017,2010s,66901.0,premium,68214.0,average,Sportswagon,Automatic,Premium Unleaded Petrol,Used,6200.0,Blue,5
12691359,Holden,UTE,SV6,VF II,2016,2010s,37990.0,mid_range,57627.0,moderate,Utility,Manual,Unleaded Petrol,Used,3565.0,Red,2
12691366,Holden,Commodore,SS-V,VF II,2016,2010s,64999.0,premium,55221.0,moderate,Sedan,Manual,Premium Unleaded Petrol,Used,6200.0,Black,5
12691369,Kia,Sorento,GT-Line 7 Seat,MQ4 MY21,2020,2020s,72888.0,premium,40252.0,moderate,Wagon,Automatic,Diesel,Used,2151.0,Black,7
12691371,Hsv,Clubsport,R8 LSA,GEN F2,2016,2010s,131888.0,luxury,6766.0,low,Sedan,Automatic,Premium Unleaded Petrol,Used,6200.0,Red,5
12691373,Ford,Mondeo,LX Tdci,MC,2013,2010s,12990.0,budget,178779.0,high,Wagon,Automatic,Diesel,Used,1997.0,Silver,5
12691377,Holden,Trax,LS,TJ MY15,2014,2010s,17990.0,economy,57663.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,1796.0,Blue,5
12691386,Toyota,Camry,Ascent Sport (hybrid),Axvh71R MY19,2019,2010s,38990.0,mid_range,70649.0,average,Sedan,Automatic,Premium Unleaded/Electric,Used,2494.0,Blue,5
12691389,Honda,Civic,RS,MY18,2019,2010s,35901.0,mid_range,41046.0,moderate,Hatchback,Automatic,Unleaded Petrol,Used,1498.0,Red,5
12691395,Holden,Caprice,V,WN,2014,2010s,39990.0,mid_range,98651.0,average,Sedan,Automatic,Premium Unleaded Petrol,Used,5967.0,Green,5
12691397,Mg,HS,Excite X,SAS23 MY21,2021,2020s,32888.0,mid_range,17798.0,low,Wagon,Automatic,Unleaded Petrol,Used,1995.0,White,5
12691435,Kia,Cerato,S,YD MY15,2015,2010s,15999.0,economy,117000.0,average,Hatchback,Automatic,Unleaded Petrol,Used,1797.0,White,5
12691446,Subaru,Liberty,B4,MY02,2001,2000s,12990.0,budget,244684.0,very_high,Sedan,Manual,Premium Unleaded Petrol,Used,1994.0,White,5
12691497,Audi,A6,55 Tfsi Quattro S Line Mhev,4A MY22,2021,2020s,125509.0,luxury,1752.0,low,Sedan,Automatic,Premium Unleaded/Electric,Used,2995.0,Black,5
