count,forest,for_burns,fire_1617_any_fire,fire_1617_unplanned,fire_1617_planned,fire_1718_any_fire,fire_1718_unplanned,fire_1718_planned,fire_1819_any_fire,fire_1819_unplanned,fire_1819_planned,fire_1920_any_fire,fire_1920_unplanned,fire_1920_planned,fire_2021_any_fire,fire_2021_unplanned,fire_2021_planned,total_years_burned,total_unplanned_burns,total_planned_burns,always_burned,any_unplanned_fire,for_ten_MUF,for_ten_NCR,for_ten_ND,for_ten_OCL,for_ten_PRIV,for_ten_Unknown,for_catego_Native forest,for_catego_Non-forest,for_catego_Other forest,state_NSW,state_NT,state_Qld,state_SA,state_Tas,state_Unknown,state_Vic,state_WA
3,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,3,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
136,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1215,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
54,1,3,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
881,1,3,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1,3,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
167,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,5,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,3,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,2,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,5,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,1,3,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
313,1,3,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
101,1,5,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,5,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,2,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18,1,2,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,5,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
40,1,2,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,5,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8,1,4,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,5,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
53,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2317,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30,1,3,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1,3,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2317,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
397,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,5,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
263,1,2,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12,1,2,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10,1,2,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,5,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
502,1,3,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21,1,3,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,1,4,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,5,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
31,1,4,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3293,1,3,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6944,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3930,1,2,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
64,1,3,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35,1,3,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8,1,4,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
279,1,4,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
231,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,5,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
99,1,4,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,5,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
144,1,2,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,5,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
76,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,5,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
169,1,2,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,4,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22,1,4,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,5,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9,1,4,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2060,1,4,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,5,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1403,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
210,1,4,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
327,1,5,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,5,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
132,1,3,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3452,1,4,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,5,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
98,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
15,1,4,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,5,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
112,1,2,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1652,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,5,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
45,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,5,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
50,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
756,1,3,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31,1,3,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2,1,4,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2211,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9,1,4,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
262,1,3,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
213,1,4,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18,1,4,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
726,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,5,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
160,1,3,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,5,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,5,2,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
73,1,5,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,5,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
99,1,4,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1,4,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
64,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
69,1,4,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
29,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,1,2,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,5,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1420,1,2,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1503,1,3,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,1,4,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9821,1,4,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10,1,4,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
97,1,4,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,3,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10,1,2,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7855,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3454,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1,5,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,5,3,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
272,1,5,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,5,5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9,1,2,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28,1,2,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,3,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1674,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8,1,4,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
221,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40,1,5,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,5,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19,1,3,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
64,1,3,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
68,1,3,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32,1,3,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,5,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,5,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
61,1,2,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,5,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9,1,3,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5,1,4,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
59,1,3,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32,1,3,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
148,1,4,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,5,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15,1,5,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,5,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
37,1,2,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,1,2,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
37,1,2,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17,1,4,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
11,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,5,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
102,1,4,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,5,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
766,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
63,1,3,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
55,1,4,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
36,1,4,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,4,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
77,1,4,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,5,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23,1,3,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22,1,3,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3077,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,2,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2162,1,3,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20,1,2,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1,5,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,5,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,1,4,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2,1,3,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8,1,4,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,5,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,5,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1272,1,2,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2049,1,3,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
545,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33,1,3,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10,1,2,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
94,1,2,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,5,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,3,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,5,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,5,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
691,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,5,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9,1,4,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,5,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8,1,3,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,1,2,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,1,3,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
36,1,3,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21,1,2,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
76,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
37,1,3,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
96,1,4,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
43,1,3,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4258,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1,5,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,5,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
57,1,3,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
524,1,2,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
77,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
43,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
5,1,2,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
210,1,3,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13,1,4,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,5,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
789,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
956,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
84,1,3,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9,1,3,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
